3379,64,3,8,144,1611022820
3182,58,3,8,136,1611021906
2983,57,3,7,132,1611020989
2794,53,3,7,128,1611020056
2604,51,3,6,124,1611019129
2408,48,3,6,116,1611018217
2213,43,3,5,109,1611017295
2007,38,2,5,99,1611016392
1818,36,2,5,91,1611015480
1611,35,2,4,80,1611014557
1388,32,2,4,72,1611013643
1189,31,2,4,66,1611012734
1023,27,2,4,59,1611011815
896,22,2,4,49,1611010914
773,17,1,4,41,1611009979
673,17,1,4,36,1611009067
602,14,1,4,35,1611008155
553,12,1,3,34,1611007258
514,11,1,3,31,1611006311
460,10,1,3,29,1611005421
401,10,1,3,23,1611004498
363,9,1,3,22,1611003575
316,9,1,3,19,1611002655
270,9,1,3,18,1611001730
220,9,1,3,15,1611000811
149,7,1,1,13,1610999867
89,6,1,1,5,1610998973
1,0,0,0,0,1610998057
