20924,64,268,20,2340,1610980416
20343,64,264,20,2272,1610979514
19583,61,250,19,2193,1610978580
18881,61,242,19,2126,1610977627
18033,62,231,18,2057,1610976721
17048,60,215,16,1990,1610975840
16165,58,201,16,1914,1610974949
15262,57,183,14,1846,1610974068
14399,54,180,12,1768,1610973156
13510,47,174,12,1682,1610972267
12676,48,165,10,1620,1610971363
11789,46,161,10,1523,1610970481
10755,42,147,8,1412,1610969592
9509,37,130,7,1293,1610968709
8115,31,115,6,1128,1610967831
6376,24,98,4,926,1610966941
4519,15,70,2,704,1610966055
2753,7,46,1,443,1610965174
490,2,6,0,110,1610964286
