4838,15,17,1,337,1610998058
4821,15,17,1,337,1610997094
4809,15,17,1,334,1610996143
4787,15,17,1,334,1610995218
4768,15,17,1,331,1610994306
4747,15,17,1,330,1610993367
4718,15,17,1,329,1610992432
4673,15,17,1,326,1610991489
4627,15,17,1,324,1610990568
4561,15,17,1,322,1610989667
4472,16,17,1,321,1610988715
4379,16,17,1,317,1610987779
4256,17,17,1,312,1610986853
4141,17,15,0,308,1610985896
4006,16,15,0,299,1610984991
3859,16,15,0,292,1610984065
3663,16,15,0,278,1610983145
3475,15,15,0,271,1610982246
3273,14,15,0,255,1610981322
2974,13,15,0,238,1610980428
2717,13,15,0,221,1610979526
2392,13,11,0,204,1610978606
2141,11,11,0,193,1610977653
1898,11,11,0,177,1610976733
1646,9,9,0,154,1610975852
1407,5,8,0,136,1610974960
1174,4,6,0,118,1610974071
930,3,5,0,94,1610973157
628,2,3,0,73,1610972261
302,1,2,0,39,1610971369
