1508,7,1,1,329,1610995203
1505,7,1,1,329,1610994289
1502,7,1,1,327,1610993353
1499,7,1,1,327,1610992415
1498,6,1,1,326,1610991474
1491,6,1,1,326,1610990554
1490,6,1,1,325,1610989654
1486,6,1,1,325,1610988701
1481,6,1,1,324,1610987765
1475,6,1,1,322,1610986836
1463,6,1,1,320,1610985881
1453,6,1,1,319,1610984977
1445,6,1,1,317,1610984047
1436,6,1,1,314,1610983132
1429,6,1,1,313,1610982232
1418,6,1,1,310,1610981308
1411,6,1,1,310,1610980414
1391,6,1,1,303,1610979509
1381,6,1,1,302,1610978590
1360,6,1,1,302,1610977635
1352,6,1,1,300,1610976719
1342,6,1,1,297,1610975838
1331,5,1,1,294,1610974946
1322,5,1,1,293,1610974057
1312,5,1,1,291,1610973142
1294,5,1,1,287,1610972247
1284,5,1,1,283,1610971355
1277,5,1,1,282,1610970470
1262,5,1,1,278,1610969579
1245,5,1,1,273,1610968700
1233,5,1,1,271,1610967821
1222,5,1,1,268,1610966924
1196,5,1,1,266,1610966058
1171,5,1,1,264,1610965168
1156,5,1,1,259,1610964271
1142,5,1,1,251,1610963391
1122,5,1,1,245,1610962520
1086,5,1,1,239,1610961612
1075,5,1,1,229,1610960743
1050,5,1,1,222,1610959821
1015,5,1,1,217,1610958948
978,5,1,1,211,1610958075
936,5,1,1,200,1610957203
899,3,1,1,186,1610956328
867,3,1,1,176,1610955458
826,3,1,1,172,1610954586
786,3,1,1,163,1610953706
710,3,1,1,148,1610952842
640,2,0,1,127,1610951964
561,1,0,1,108,1610951102
399,1,0,1,80,1610950222
