2671,15,6,18,521,1611021906
2661,15,6,18,520,1611020958
2647,14,6,18,520,1611020032
2633,14,6,18,518,1611019122
2629,14,6,18,517,1611018196
2614,13,6,18,516,1611017275
2605,13,6,18,515,1611016382
2594,13,6,18,514,1611015476
2585,13,6,18,514,1611014550
2578,13,5,17,512,1611013633
2574,13,5,17,511,1611012729
2569,13,5,17,511,1611011805
2566,13,5,17,511,1611010904
2563,13,5,17,511,1611009981
2559,13,5,17,510,1611009055
2556,13,5,17,510,1611008140
2555,13,5,17,510,1611007230
2554,13,5,17,508,1611006313
2552,13,5,17,508,1611005395
2551,13,5,17,508,1611004470
2547,13,5,17,507,1611003552
2543,13,5,17,507,1611002638
2538,13,5,17,507,1611001708
2537,13,5,17,507,1611000786
2535,13,5,17,506,1610999865
2532,13,5,17,505,1610998965
2529,13,5,17,505,1610998051
2524,13,5,17,505,1610997100
2523,13,5,17,505,1610996145
2518,13,5,17,505,1610995209
2512,13,5,17,505,1610994285
2503,13,5,17,505,1610993365
2493,13,5,17,504,1610992421
2479,13,5,17,502,1610991478
2466,13,5,17,500,1610990568
2444,13,4,17,496,1610989651
2425,13,4,17,493,1610988704
2404,13,4,17,492,1610987759
2378,13,4,16,489,1610986834
2341,13,4,15,488,1610985883
2308,13,4,15,484,1610984978
2255,13,4,15,477,1610984052
2214,13,4,15,474,1610983141
2162,11,3,14,463,1610982229
2113,11,2,14,456,1610981318
2063,11,2,14,447,1610980418
1998,11,1,13,435,1610979516
1921,11,1,13,423,1610978582
1857,11,1,12,408,1610977629
1748,10,1,12,394,1610976723
1641,10,1,12,384,1610975842
1544,9,1,11,367,1610974951
1464,8,1,11,354,1610974070
1376,8,1,10,336,1610973158
1258,6,1,9,319,1610972269
1122,5,1,7,298,1610971365
977,5,1,7,266,1610970483
793,4,1,5,229,1610969594
539,3,1,5,159,1610968711
247,2,1,3,86,1610967833
