82317,388,380,177,6922,1610970476
79984,372,366,170,6734,1610969584
77577,362,354,162,6530,1610968705
74634,345,340,153,6312,1610967826
71347,333,322,145,6062,1610966930
68141,313,308,134,5829,1610966063
64194,293,289,126,5508,1610965173
59516,268,259,114,5146,1610964276
54252,245,232,105,4768,1610963397
48836,219,206,96,4352,1610962525
43160,197,195,83,3872,1610961617
37520,176,183,71,3434,1610960748
31393,141,155,61,2914,1610959826
24878,111,123,51,2409,1610958953
17731,81,98,35,1816,1610958080
10417,46,68,25,1159,1610957208
1729,13,14,4,287,1610956333
