35304,542,118,854,1502,1611020962
34009,531,116,826,1469,1611020051
32569,518,111,800,1440,1611019126
31516,503,108,777,1412,1611018217
30361,494,106,756,1381,1611017297
29308,480,101,744,1354,1611016383
28377,467,99,723,1332,1611015481
27558,461,95,708,1311,1611014554
26907,450,92,690,1297,1611013639
26376,445,87,675,1266,1611012722
25900,432,82,664,1245,1611011826
25445,426,82,651,1237,1611010906
25103,416,82,644,1223,1611009975
24808,413,82,641,1215,1611009063
24571,407,80,630,1203,1611008145
24366,401,79,626,1192,1611007244
24202,398,79,621,1186,1611006316
24048,395,78,619,1181,1611005401
23928,391,78,616,1174,1611004481
23787,389,78,615,1171,1611003556
23658,387,77,611,1166,1611002641
23495,386,77,609,1162,1611001717
23338,382,76,607,1152,1611000798
23110,381,76,604,1149,1610999874
22845,378,75,600,1143,1610998959
22602,376,74,598,1134,1610998059
22376,366,72,596,1125,1610997096
22137,360,71,594,1115,1610996144
21849,354,70,589,1103,1610995219
21403,348,69,583,1092,1610994308
20726,343,67,572,1081,1610993368
19718,330,63,564,1060,1610992434
18613,322,61,543,1037,1610991490
17480,303,57,519,1007,1610990569
16407,285,52,489,974,1610989668
15670,274,50,472,952,1610988716
14962,264,48,445,925,1610987781
14030,248,44,419,887,1610986855
12757,217,39,383,836,1610985897
11513,209,37,351,793,1610984993
10212,188,29,303,737,1610984066
8986,168,27,262,690,1610983146
7728,140,20,222,628,1610982247
6574,124,17,189,581,1610981323
5388,104,16,149,526,1610980430
3784,75,13,96,456,1610979528
3248,62,11,79,419,1610978607
2802,59,7,67,366,1610977655
2349,40,6,58,322,1610976734
1880,29,6,47,282,1610975854
1389,19,5,40,232,1610974961
975,16,5,28,156,1610974072
1,0,1,0,16,1610973158
