14023,1197,1428,44,3027,1610996142
13984,1190,1424,44,3020,1610995216
13931,1189,1419,44,3014,1610994283
13870,1183,1417,44,3004,1610993352
13780,1178,1413,44,2985,1610992417
13690,1176,1411,44,2978,1610991483
13590,1170,1410,44,2964,1610990560
13471,1165,1394,44,2944,1610989661
13324,1155,1380,44,2921,1610988690
13197,1148,1369,44,2895,1610987761
13010,1139,1351,43,2864,1610986818
12836,1124,1328,42,2836,1610985886
12654,1110,1312,40,2789,1610984991
12384,1097,1303,39,2754,1610984054
12150,1077,1281,39,2708,1610983138
11883,1060,1265,39,2668,1610982222
11647,1049,1244,38,2635,1610981309
11406,1031,1221,38,2589,1610980414
11099,1011,1200,37,2536,1610979507
10791,987,1176,37,2490,1610978601
10514,969,1152,36,2434,1610977651
10160,936,1128,34,2377,1610976729
9845,916,1109,32,2328,1610975841
9530,892,1097,32,2283,1610974953
9272,876,1077,31,2234,1610974072
8981,851,1058,31,2177,1610973149
8734,829,1032,30,2117,1610972259
8427,802,984,28,2057,1610971368
8136,778,944,26,1987,1610970471
7727,752,887,26,1910,1610969590
7348,722,853,26,1828,1610968706
6882,685,814,25,1737,1610967828
6452,645,778,23,1646,1610966938
6063,620,744,23,1550,1610966057
5672,586,724,23,1488,1610965175
5262,553,684,22,1402,1610964282
4813,511,625,20,1291,1610963396
4251,464,568,18,1176,1610962497
3594,409,534,18,1058,1610961608
2908,356,468,16,919,1610960746
2329,288,394,12,757,1610959830
1723,226,290,9,574,1610958954
1055,150,184,7,368,1610958093
268,36,60,1,116,1610957206
