792070,25713,78382,6660,93708,1611078878
788172,25553,77952,6642,93285,1611077937
783855,25359,77425,6622,92736,1611076992
778397,25148,76777,6595,92088,1611076067
771803,24873,75979,6559,91307,1611075056
763973,24552,75118,6508,90410,1611074084
755053,24177,74097,6456,89366,1611073135
745183,23760,72860,6385,88099,1611072190
731856,23273,71428,6285,86639,1611071243
718300,22772,69983,6155,85081,1611070317
701565,22188,68318,6043,83347,1611069373
685563,21641,66485,5877,81514,1611068447
669247,21045,64725,5718,79642,1611067538
650656,20415,62842,5541,77705,1611066597
572898,17866,54775,4827,69595,1611062555
554215,17242,52813,4659,67644,1611061569
537922,16692,50905,4493,65732,1611060629
520350,16139,48883,4333,63704,1611059657
502249,15537,46813,4168,61632,1611058689
485253,14902,44737,4014,59576,1611057775
466787,14285,42582,3810,57314,1611056874
445464,13529,40081,3620,54741,1611055948
425104,12773,37544,3413,52183,1611055030
401526,11996,34932,3191,49388,1611054138
375430,11173,32089,2943,46196,1611053207
347202,10327,29444,2699,43157,1611052315
319029,9551,26822,2472,40139,1611051431
290932,8685,24339,2251,37160,1611050543
263765,7921,22091,2013,34246,1611049666
236936,7137,19799,1795,31362,1611048773
210893,6378,17442,1610,28424,1611047906
184964,5660,15215,1414,25524,1611047026
161305,4932,13082,1203,22670,1611046133
137331,4233,10966,1037,19898,1611045253
115092,3614,9012,880,17174,1611044360
96313,3019,7352,743,14762,1611043489
80831,2419,5656,610,12340,1611042612
64317,1800,4040,479,9808,1611041739
46635,1200,2398,323,7130,1611040858
30045,754,1312,190,4583,1611039999
11994,299,493,66,2123,1611039139
