12749,321,544,22,3033,1611067526
12348,311,530,22,2950,1611066584
10681,276,463,20,2605,1611062558
10268,267,447,20,2514,1611061563
9817,251,418,20,2418,1611060640
9373,234,397,19,2306,1611059648
8854,221,385,19,2194,1611058699
8365,207,361,19,2105,1611057778
7827,197,346,18,1981,1611056885
7229,181,317,18,1833,1611055954
6562,160,292,18,1681,1611055022
5631,139,257,16,1487,1611054127
4644,115,215,15,1252,1611053229
3407,89,168,11,982,1611052334
1938,59,111,8,586,1611051449
137,3,8,0,93,1611050551
