2748,27,4,3,110,1610994294
2734,27,4,3,110,1610993359
2711,27,4,3,110,1610992415
2693,27,4,3,110,1610991487
2667,27,4,3,109,1610990566
2634,27,4,3,109,1610989658
2596,26,4,3,108,1610988711
2552,26,4,3,108,1610987781
2495,26,4,3,106,1610986831
2447,26,4,3,106,1610985881
2388,26,4,3,102,1610984977
2320,26,4,3,101,1610984054
2242,26,4,3,99,1610983136
2165,25,4,3,96,1610982228
2074,25,4,3,95,1610981317
1995,25,3,3,91,1610980418
1886,24,3,3,90,1610979510
1747,22,3,2,88,1610978591
1617,22,3,2,87,1610977633
1481,22,3,2,83,1610976728
1329,21,3,2,80,1610975844
1148,21,3,2,77,1610974956
905,19,2,2,75,1610974068
750,17,2,2,72,1610973158
724,16,2,2,71,1610972246
701,15,2,2,70,1610971357
675,14,2,2,70,1610970465
649,14,2,2,70,1610969582
609,13,2,1,68,1610968704
589,11,2,1,67,1610967824
546,11,2,1,66,1610966940
502,11,2,1,65,1610966057
471,11,1,1,59,1610965185
433,9,1,1,58,1610964294
400,9,1,1,54,1610963400
372,8,1,1,54,1610962510
331,8,0,1,49,1610961631
292,8,0,1,45,1610960741
258,8,0,1,37,1610959827
211,5,0,1,30,1610958958
164,4,0,1,23,1610958082
110,3,0,1,18,1610957212
34,1,0,0,8,1610956336
