14635,83,60,5,873,1611004486
14564,81,60,5,868,1611003560
14498,81,60,5,865,1611002646
14439,81,60,5,865,1611001722
14379,81,60,5,862,1611000803
14290,82,60,5,858,1610999878
14199,82,60,5,851,1610998964
14100,82,60,5,844,1610998064
13972,82,60,5,837,1610997100
13858,82,60,5,832,1610996149
13680,79,60,5,824,1610995224
13521,79,60,5,821,1610994314
13283,79,60,5,814,1610993373
12998,77,60,5,800,1610992440
12672,76,58,5,782,1610991495
12278,75,58,5,760,1610990574
11760,74,57,5,736,1610989673
11076,73,57,4,698,1610988721
10290,70,55,4,667,1610987786
9370,66,53,4,624,1610986862
8454,61,47,4,559,1610985902
7404,53,40,4,491,1610984997
5957,44,34,3,413,1610984072
4273,36,26,3,308,1610983151
2410,22,20,1,182,1610982252
286,4,7,0,40,1610981328
