550,1,1,1,24,1611076046
550,1,1,1,24,1611074947
549,1,1,1,24,1611073979
546,1,1,1,23,1611073026
545,1,1,1,23,1611072095
542,1,1,1,23,1611071167
541,1,1,1,23,1611070212
538,1,1,1,23,1611069285
536,1,1,1,23,1611068357
533,1,1,1,23,1611067434
529,1,1,1,23,1611066498
513,1,1,1,21,1611062468
511,1,1,0,20,1611061467
508,1,1,0,20,1611060542
503,1,1,0,19,1611059558
498,1,1,0,19,1611058597
493,1,1,0,19,1611057683
484,1,1,0,19,1611056780
479,1,1,0,18,1611055841
476,1,1,0,18,1611054928
470,1,1,0,17,1611054025
464,0,0,0,16,1611053124
461,0,0,0,16,1611052252
455,0,0,0,15,1611051337
404,0,0,0,14,1611050454
269,0,0,0,11,1611049578
203,0,0,0,9,1611048685
176,0,0,0,9,1611047816
136,0,0,0,7,1611046935
103,0,0,0,5,1611046044
80,0,0,0,5,1611045153
62,0,0,0,4,1611044276
54,0,0,0,3,1611043406
39,0,0,0,3,1611042521
33,0,0,0,2,1611041646
29,0,0,0,1,1611040772
19,0,0,0,1,1611039908
13,0,0,0,0,1611039033
7,0,0,0,0,1611038157
0,0,0,0,0,1611037294
