28,0,0,0,1,1610982137
28,0,0,0,1,1610981229
27,0,0,0,1,1610980329
27,0,0,0,1,1610979425
27,0,0,0,1,1610978500
27,0,0,0,1,1610977548
25,0,0,0,1,1610976649
25,0,0,0,1,1610975757
25,0,0,0,1,1610974892
24,0,0,0,1,1610973979
23,0,0,0,1,1610973070
23,0,0,0,1,1610972168
22,0,0,0,1,1610971283
20,0,0,0,1,1610970385
20,0,0,0,1,1610969499
19,0,0,0,1,1610968627
17,0,0,0,1,1610967742
16,0,0,0,1,1610966859
16,0,0,0,1,1610965979
15,0,0,0,1,1610965097
15,0,0,0,1,1610964200
15,0,0,0,1,1610963315
13,0,0,0,0,1610962430
12,0,0,0,0,1610961565
10,0,0,0,0,1610960658
9,0,0,0,0,1610959752
8,0,0,0,0,1610958880
8,0,0,0,0,1610957999
6,0,0,0,0,1610957124
4,0,0,0,0,1610956253
