144,0,0,0,6,1611077854
144,0,0,0,6,1611076909
144,0,0,0,6,1611076052
143,0,0,0,6,1611074952
142,0,0,0,6,1611073985
142,0,0,0,6,1611073031
142,0,0,0,6,1611072100
142,0,0,0,6,1611071172
141,0,0,0,6,1611070217
141,0,0,0,6,1611069290
137,0,0,0,6,1611068362
136,0,0,0,5,1611067438
135,0,0,0,5,1611066503
121,0,0,0,5,1611062474
110,0,0,0,5,1611061472
100,0,0,0,5,1611060548
88,0,0,0,3,1611059563
82,0,0,0,2,1611058602
78,0,0,0,2,1611057689
53,0,0,0,0,1611056786
37,0,0,0,0,1611055846
24,0,0,0,0,1611054934
19,0,0,0,0,1611054030
14,0,0,0,0,1611053126
13,0,0,0,0,1611052254
9,0,0,0,0,1611051339
2,0,0,0,0,1611050456
