233030,2357,18928,263,37377,1611004376
232797,2356,18921,263,37347,1611003461
232560,2355,18902,263,37319,1611002554
232288,2352,18880,263,37285,1611001624
232006,2352,18863,263,37254,1611000695
231632,2348,18851,263,37227,1610999770
231219,2345,18820,263,37177,1610998863
230777,2341,18789,262,37128,1610997955
230270,2338,18761,262,37063,1610996997
229636,2333,18732,262,36994,1610996048
228954,2330,18685,262,36899,1610995122
228227,2323,18631,260,36790,1610994201
227357,2313,18583,260,36675,1610993270
226423,2305,18501,258,36545,1610992337
225217,2298,18436,257,36397,1610991401
223742,2289,18346,256,36198,1610990481
222260,2277,18233,255,35987,1610989563
220590,2268,18136,254,35774,1610988619
218658,2257,18018,253,35488,1610987677
216866,2238,17870,249,35183,1610986733
214426,2204,17664,244,34813,1610985801
211756,2173,17400,244,34332,1610984897
208660,2144,17133,243,33764,1610983960
205077,2113,16822,239,33131,1610983051
201108,2066,16440,234,32461,1610982141
196941,2031,16102,228,31747,1610981227
192525,1991,15738,223,31058,1610980329
187655,1939,15368,219,30295,1610979411
182992,1890,14995,215,29489,1610978498
178177,1836,14625,205,28697,1610977544
173507,1794,14279,198,28018,1610976647
168570,1759,13911,196,27277,1610975754
163015,1711,13550,186,26561,1610974900
156732,1657,13140,179,25680,1610973976
151238,1612,12728,174,24892,1610973067
145487,1558,12271,169,24018,1610972169
138379,1490,11766,161,23037,1610971275
131009,1425,11271,157,22048,1610970381
125725,1378,10833,149,21163,1610969499
120402,1320,10380,146,20300,1610968620
114382,1256,9952,139,19421,1610967741
106386,1180,9382,132,18185,1610966854
97246,1105,8768,120,16892,1610965969
84111,1007,7983,109,15264,1610965084
72590,917,7267,102,13789,1610964191
61600,823,6522,93,12344,1610963311
49875,722,5798,83,10850,1610962416
38126,625,4940,75,9232,1610961534
29152,517,4076,64,7642,1610960650
23498,428,3390,52,6420,1610959746
17533,345,2679,40,5178,1610958875
11614,264,1994,30,3855,1610957990
6358,174,1258,16,2426,1610957116
2656,83,624,9,1205,1610956245
395,5,43,1,157,1610955375
