1725,2,0,0,41,1610983058
1612,2,0,0,38,1610982141
1486,2,0,0,33,1610981233
1371,2,0,0,31,1610980333
1219,2,0,0,27,1610979428
1136,2,0,0,25,1610978503
1037,1,0,0,22,1610977553
983,1,0,0,22,1610976653
932,1,0,0,21,1610975761
911,1,0,0,20,1610974895
877,1,0,0,20,1610973983
817,1,0,0,20,1610973074
748,1,0,0,20,1610972172
696,1,0,0,19,1610971287
650,1,0,0,18,1610970389
571,0,0,0,15,1610969503
467,0,0,0,11,1610968631
329,0,0,0,6,1610967746
282,0,0,0,6,1610966863
237,0,0,0,6,1610965983
172,0,0,0,4,1610965101
155,0,0,0,4,1610964203
135,0,0,0,4,1610963319
114,0,0,0,3,1610962435
102,0,0,0,2,1610961569
62,0,0,0,1,1610960661
35,0,0,0,1,1610959756
15,0,0,0,0,1610958885
