588,3,0,1,18,1611075975
582,3,0,1,18,1611074948
576,3,0,1,18,1611073980
566,3,0,1,17,1611073029
547,3,0,1,17,1611072086
513,3,0,1,16,1611071155
500,3,0,1,16,1611070215
489,3,0,1,15,1611069288
476,3,0,1,14,1611068356
463,3,0,1,14,1611067438
449,3,0,1,14,1611066492
343,3,0,1,12,1611062475
309,3,0,1,12,1611061484
296,3,0,1,11,1611060541
281,3,0,1,10,1611059559
260,3,0,1,9,1611058595
247,3,0,1,8,1611057686
237,3,0,1,8,1611056784
232,3,0,1,8,1611055844
227,3,0,1,8,1611054928
222,3,0,1,8,1611054036
212,3,0,1,8,1611053119
204,3,0,1,8,1611052229
193,3,0,1,8,1611051338
163,3,0,1,7,1611050464
146,3,0,1,7,1611049571
133,3,0,1,7,1611048685
119,2,0,1,4,1611047815
104,2,0,1,4,1611046937
87,2,0,1,2,1611046050
73,2,0,1,2,1611045149
60,2,0,1,2,1611044280
39,2,0,0,2,1611043402
36,2,0,0,2,1611042521
33,2,0,0,2,1611041639
33,2,0,0,2,1611040765
32,2,0,0,2,1611039912
31,2,0,0,2,1611039032
27,1,0,0,2,1611038161
23,1,0,0,2,1611037291
23,1,0,0,2,1611036425
21,1,0,0,2,1611035554
19,1,0,0,2,1611034690
18,1,0,0,2,1611033835
15,1,0,0,2,1611032960
5,1,0,0,2,1611032106
0,0,0,0,1,1611031252
