32385,179,33,5,367,1611004375
32036,178,33,5,366,1611003457
31664,174,31,5,363,1611002541
31210,168,31,5,361,1611001617
30742,167,31,5,357,1611000696
30296,164,27,5,351,1610999766
29749,163,27,5,346,1610998857
29181,160,27,5,343,1610997951
28524,159,27,5,333,1610996994
27744,156,27,5,326,1610996044
26818,148,27,5,317,1610995116
25811,147,27,5,308,1610994197
24575,139,25,5,303,1610993252
22937,128,23,5,286,1610992326
21434,119,21,5,270,1610991386
20661,116,21,5,265,1610990473
20029,113,21,5,261,1610989557
19351,104,21,5,258,1610988604
18313,102,21,5,251,1610987672
16827,91,21,5,234,1610986725
15318,84,21,4,221,1610985795
13911,76,21,3,206,1610984886
12394,68,17,3,177,1610983960
10110,56,17,3,149,1610983045
7311,40,17,3,120,1610982132
4603,23,11,1,86,1610981219
3461,19,10,0,71,1610980323
2907,17,10,0,64,1610979407
2528,16,10,0,60,1610978493
2139,14,9,0,52,1610977542
1766,10,9,0,42,1610976635
1421,6,7,0,36,1610975754
996,3,4,0,22,1610974857
605,3,0,0,14,1610973965
66,3,0,0,5,1610973057
