80793,680,271,285,3937,1611079731
80142,672,271,283,3909,1611078793
79435,662,268,283,3875,1611077850
78756,657,268,281,3847,1611076915
77831,643,264,278,3812,1611075980
76660,632,260,273,3766,1611074952
75376,626,260,272,3719,1611073984
74048,611,256,271,3653,1611073033
72530,595,248,267,3574,1611072090
70973,574,238,263,3495,1611071159
69353,559,232,251,3409,1611070220
68019,549,227,245,3337,1611069292
66800,529,224,241,3266,1611068360
65464,509,217,232,3180,1611067442
63838,488,207,227,3074,1611066495
55932,400,190,181,2583,1611062479
53726,370,180,165,2442,1611061488
51322,352,176,157,2320,1611060545
50796,349,176,154,2297,1611059563
50294,346,176,152,2276,1611058599
49606,342,172,148,2250,1611057690
49150,332,169,147,2225,1611056788
48535,327,163,145,2181,1611055848
47992,320,162,144,2141,1611054932
47595,313,157,143,2111,1611054041
47025,306,149,139,2069,1611053123
46332,302,144,137,2033,1611052233
45519,298,140,134,1996,1611051342
44631,286,132,128,1937,1611050468
43325,271,124,121,1874,1611049575
40008,242,113,110,1728,1611048689
30953,179,94,93,1350,1611047820
19133,103,65,62,918,1611046941
6692,51,50,25,503,1611046051
3807,33,46,17,375,1611045150
2809,27,44,12,319,1611044281
2032,24,42,11,280,1611043402
1707,21,40,9,251,1611042521
1351,18,36,8,217,1611041640
1021,15,30,7,178,1611040766
727,14,28,3,135,1611039912
419,9,18,3,80,1611039033
169,6,11,2,35,1611038162
